31.4495 28.8094 30.5607 16.1769 35.8531
29.3058 31.1627 32.4539 28.4844 35.9003
30.7247 31.5725  31.681 18.4865 34.5211
29.6709  29.444  30.725 30.8386 33.3698
28.4617 29.2015 30.2919 23.5682 35.4999
29.2079 30.7797 29.9416 34.7894  35.576
29.0696 27.9491 31.2693 29.7617 35.2984
29.8245 28.8714 31.3509 14.0062  36.305
 28.946 30.4416 28.9371 27.7648 35.1181
29.1598 30.4248 31.3645 21.6488 35.8051
30.6509 27.9538 28.8411 32.2577 35.9053
30.5183 30.7147 29.7539 28.5555  34.138
30.3582 31.1879  30.109 31.4307 35.4651
31.3241 29.5482 30.4532 17.9584 35.9217
31.1345 28.8547   29.44 26.2135 35.4097
29.5715 28.6229 31.2041 24.2088 35.2085
30.4057 29.0256 31.0095 15.7272 35.8432
28.8809  30.726 30.8872 26.1649 35.8528
29.8708 28.8896 30.4156 20.9618 35.6382
29.3879  29.404 28.5448 22.9783 34.1671
30.9857 30.1475 30.4211 30.5566 35.6145
28.8842 28.4738 31.8364 27.4265 34.5114
28.7204 30.5347 30.5152 27.6093 35.5072
29.9531 30.8763  29.947 19.9831 34.1351
28.0773 31.3064 28.8782 26.5809 34.4637
30.7509 30.9508 28.6176  28.369 35.2002
 30.161 30.2325 28.1578 23.0651 35.4785
 29.324 30.9775 29.8436 23.4711 34.9836
29.5778 28.9885 30.0404 33.0454 37.0519
29.3155 28.6517 29.6832 26.5104 35.0569
29.8513 29.0622  28.847 29.9018 33.3473
30.2356 29.1832 31.5871 22.4694 34.1592
29.3264 29.0204 30.8255 26.9661  34.556
30.9806 32.3341 30.6002 23.8041 36.2199
29.4287 29.6819 29.2428 12.2729 33.6029
29.8951 30.5208 29.7714 36.6118 36.0789
31.9945 30.5236 30.6627 28.7478 34.7108
 30.406 29.7875 30.2158 23.7847 34.5073
 30.928 31.1922 29.4882 30.7708 34.1948
31.4046 30.2083 30.1566 24.0375 35.5196
30.2662 30.3073 29.3726 25.6461  35.613
30.3495  31.158 30.7448 20.1981  34.082
29.0587 30.6271 29.5154 20.1691 35.0592
31.5708 30.2446 29.5904 29.7745 35.1644
30.6415 29.4642 28.7461  26.436 34.6675
29.9368  31.963 29.7257 25.2995 35.6856
30.5444 30.3992 30.1342 22.4616 34.9349
30.6427 32.3334 29.7805 27.6093 34.2533
29.6576 29.3556 29.6652 21.3319 34.3838
30.3965 28.3334 28.2301 19.0924 34.2608
30.1265 31.9589 28.8544 17.1542 35.4772
29.3229 29.8357 28.3073 22.5972  35.284
28.5623 28.7557 31.3463 22.9581 36.0302
29.7326 28.0109 30.9596   34.16 36.1792
30.4524 29.1671 31.7114 31.5047 35.9577
29.6681 28.5952 30.8128 22.6494 36.6283
30.9326 28.9989 28.6056 22.8011 34.3957
29.5317  29.921 31.5188  33.657 35.5848
29.8316 28.3498 29.9514 29.7453 33.7462
29.8601  30.138  28.804 28.1824  34.299
30.0196 28.1225 27.2457  18.769 33.3885
28.7457 30.1843 29.9947 18.3823 33.0278
29.7026 30.9339 30.3809 31.2016 33.5753
28.5734 29.2072 31.3091 22.6447 35.0471
28.6115  29.958 30.6439 28.9112 34.6465
31.0435 30.7244 30.8904 24.8808 35.4502
29.6599 30.0459 29.4891 31.2576 36.2083
30.4294 31.1133 28.2344  39.982 34.1547
 28.251 29.9389 29.8483 32.9689  34.825
28.7242 29.1526 29.6426 21.8481 35.2097
30.7121 30.4624 28.6826  24.371 34.9754
29.7501 29.5114 30.4207 25.2497 34.8142
30.6271 29.6127 29.6238 23.8702 34.1367
29.8024 30.2699  28.618 18.6034 37.7279
 30.159 29.5541 29.6396 28.8517 33.6482
30.3504 29.5277 30.7339  30.091 34.8101
30.8616 29.9398 30.3247 27.7378  34.685
31.6456 32.0182 30.8774 27.4032 33.7596
29.7265  26.951 30.3567 21.7245 34.5457
28.8376 32.1274 30.7097 25.5126 33.0806
28.4669 30.2835 31.2228 31.8578 37.4321
29.0287 31.0975  30.034 17.0698 35.1876
27.7452 30.7418 30.0028 25.3441 34.8546
29.6654 31.3214 28.9095 23.5891 34.1873
29.2657 29.2014 29.9829 22.0976 35.1539
28.9839 30.3657 30.0761 24.6283 34.1577
30.4287 30.5862 30.2792 28.0343 35.8188
 30.629 28.8536 30.0357 28.3474 34.3969
29.6114  29.213 31.4686 31.4538 34.4125
28.3912 30.4116 30.9187 27.7203 34.1707
27.9121 29.9042 30.8962 29.9422  36.728
29.7953 30.2388 30.6925 23.7548  34.286
30.5907 29.8912 29.0089 24.8817 35.0161
30.0211 30.8533 31.2954 25.2865 36.1139
31.1653 29.7193 31.0798 16.0953 34.3892
30.4098 30.0794 30.8697 9.66802 36.0725
30.0641 28.1995 30.7944 20.7914 33.2605
30.2402  30.841 29.8462 34.5717 36.0988
30.3017 30.9467 30.7535 32.9816 33.2647
29.7256 30.8262  29.485 20.5547 35.1716
30.1711 30.4517 28.6855 22.5616 35.2027
29.5376 28.6071 30.0132 27.7249 33.6311
30.2424 30.0364 29.5055 32.2036 34.0328
31.0622 28.8651 29.6193 14.5196 34.5346
30.0452 32.2318 29.7444 19.7292 36.1608
 31.036 29.5137 30.1228 26.6358 35.5746
30.2681 31.5506 30.2031 27.3452 34.0284
30.0818 29.2776 30.1872 13.6644 34.4585
29.8405 28.5613 30.4098 29.2006 35.2313
30.2556 29.0038 29.7099 33.3454 35.5491
29.3231 30.1465 31.2269 29.3193  33.667
 30.122 30.8368 29.9501 21.6668 34.1902
31.3898 28.6872 28.4237 17.8487 33.0428
30.1473 29.9056 30.3709 29.4928 34.3654
29.6902 30.3364 30.0512 18.8729  34.845
27.4479 29.3781 27.4118 24.1111 35.3538
30.3814 30.6937 30.6736 33.2537 36.1547
29.8816 29.3464 31.5176 31.2532 34.8475
30.9167 28.9456 29.8029 24.1193 35.5364
30.3038 29.3744 28.4466 34.0553 35.2579
27.7442  28.452  29.779 19.6143 35.6062
30.5668 29.1907 29.6653 28.8621 34.1047
29.8171 28.4322 29.7085 22.9063 34.4992
29.6701 31.1928 29.4709 21.7982 34.2867
31.4298 31.5088 29.9477 29.4267 34.2393
29.2971 29.1294 30.9651 20.3875 36.2522
30.4356 30.3145 28.8974 16.3829 34.6958
30.6035 30.1112 29.1763 25.2167 35.3679
31.0547 31.4449 29.4876 23.6473 34.5386
29.3406 30.9086 29.3927 27.6232  34.898
30.0023 29.7596 29.2109 25.6079 33.1277
32.5441  30.384 31.2978 34.2112 35.4938
30.3434 29.9187 30.6854 21.5188 33.8404
30.2097 31.1249  30.016 27.4012 33.2327
 31.932 28.5571 28.5557 18.7773 35.5797
30.1229 29.7769 30.4904  28.554 35.5065
30.0141 28.6467 28.1864  19.924 34.4282
29.9415  28.919 29.8714 28.3141  35.317
31.0497 28.4763 29.9262 26.6781 33.7833
28.9476 30.9489 30.3206 29.8918 35.1386
31.9504 31.2824 30.5219  22.826 34.3289
29.2561 30.4224 28.8372 36.1044 37.0735
29.9119 29.6413 30.2221 30.6968 34.4268
30.6685 30.2031 31.4553 31.4352 35.6732
27.9678 31.2565 29.4797  22.882 36.3643
30.3596 28.4776 29.2243 17.7843 32.8733
 29.955  29.953 29.3106 14.9505  34.907
30.1635 30.4996 31.2997 27.5618 36.2096
29.4053  29.002 30.5823 23.6533 35.6634
29.3769 29.6819 29.6658 30.9374 34.6852
30.8435  29.864 30.1566  36.807 34.8743
30.0876 30.3643 30.3508 20.0813 34.8999
29.3262 32.3094 29.3483 23.8138 35.4342
29.0359  29.363 31.9266 28.0985 33.5021
29.1256 31.4351 28.8628 25.0566 36.9983
30.9245 29.2448 30.3963 27.7455 36.0463
30.3835 30.3861 30.2221 29.0115 36.2585
29.7145 29.0168 30.0966 27.8002 34.4345
29.1813 29.5436 31.2656 18.9754 35.1967
28.8062 29.6503 31.4518 23.6789 34.6775
30.4685 30.8739 32.3202 37.8736  36.591
29.6127 29.9185 29.0343 25.7223 34.6095
27.8825  30.618 31.7362  27.226 35.0828
28.8039 30.1306 29.5706 33.4038 34.8964
29.0293 30.0027 31.3788 38.1139 34.4508
30.4504 29.6882 28.9469 31.5383 34.6271
30.4657 31.3145 29.9635 25.5486 34.3732
  30.96 28.0769 27.8908 29.2165 36.3407
31.9102 29.8252 30.2168 19.7647 34.9814
29.9062 31.4472 29.9376 20.5568 35.5668
30.0218 29.5936 28.3148 22.6381 35.6647
30.0468 30.0947 29.3627 30.4361 34.4737
28.5061 30.8282 29.6469  31.301 35.0316
29.5703 29.1533 29.1387 27.6454 34.3955
30.5419 29.4188 28.7174 18.0569 34.9105
31.0011 31.1116 28.7397 24.9542 34.2147
 29.431 29.2689 30.4623 29.7906 34.6489
29.7601 28.2087 29.5739 29.5387 35.1564
28.1043 29.9174  31.404 25.3583 34.7589
30.3416 30.5089 29.6817 17.2995 34.2505
 30.384 30.6352 29.4015 26.3297 33.6512
31.3244 28.1215 29.9544 23.0653 35.8285
30.3008 28.2114 32.4432 25.7025 34.3417
31.4743  29.644 30.0745 24.7061 35.9077
31.5934 29.6229 29.6039 21.0914 34.2562
29.6012 30.0629 30.7403  14.508 36.6539
30.9529 29.6184 30.0212 24.8311 33.7021
27.9574  29.982 30.9325 27.0875   33.59
29.8152 30.5867 28.9631 32.9377 33.6724
29.2308 28.3243  30.165 23.2907  32.978
31.7188 31.6775  30.568 18.3359  34.572
30.1123 29.0951 28.4492 27.6158   32.92
 29.739 29.0404 29.3784 28.4684 33.1477
30.6636 29.6856 29.6817  23.969 33.8957
29.4979 30.5312 30.3124 24.8451 35.9996
30.0317 29.3433 29.4084 30.6775 36.7266
29.5592 31.0211 30.9953  27.533 34.3165
30.1718 29.8171 29.8065 32.3659 35.5195
 31.737 29.5816 32.1328  22.817 35.6209
29.6402 30.5752  29.658 25.3814 34.3944
 31.373 30.6542  30.313 30.9994 34.4188
28.3793 30.0026 30.4071 33.1305 34.8721
29.6634   29.81 30.0706 18.8163 33.5115
29.2567 30.7759 31.1958 22.2908 32.4508
28.3506 30.3813 29.6215 24.2297 32.9711
29.5036 30.7398 29.7246 19.4015 33.5053
31.0627 29.2388  30.647 19.6746 36.0151
29.5464 31.4867 30.5261 21.4536 35.1393
30.9067 28.6182 30.9218 18.3307 33.9706
30.3654 31.9814 29.7465 23.1108 35.5271
28.0485 31.5801 29.0685 28.4697 35.5628
31.4308 29.4193 30.5045 21.4407 35.1976
29.2983 29.4714  31.013 17.0922 36.3725
28.1994 29.8053 30.0936 20.2845 35.7991
31.6227  30.393 28.5036 23.5587 35.0969
28.0526 29.7424 30.5885 31.6199  32.862
29.4232 30.4831 31.3033  27.177 34.9233
29.9586 31.3315 29.2308 23.8348 35.4145
30.5784 30.8215  28.525 32.1729 35.3641
29.7013 31.0825 29.9513 27.7056 35.1646
29.9964 28.5542 28.8361 32.6002 36.7807
28.5998  31.092 29.5273 18.8025 35.1105
     30 29.4734 29.4113 23.9857 34.8251
28.7013 30.1429 28.8864 27.5662 35.4832
31.7115 28.8065 28.8988 16.9766 35.3241
30.0871 29.7565 29.3784 18.8395 35.3528
30.1397 29.9076 28.6616 22.7226 34.9964
30.1946 27.9062 29.8091 25.4048  34.586
29.0183 29.4533 28.4711 25.6019 34.1373
28.8298 32.0326 29.6136 26.9954 36.2592
29.8577 29.6413 31.4298 16.6845 35.9888
31.2844   30.09 30.0409 26.9618 35.8515
30.4191 28.7525 29.1487 30.7585 35.9226
 30.957 30.3246 29.7255 13.7835 34.4347
28.7414 30.7389 29.9215 20.8027 35.0352
28.3873 28.5953 30.1968 21.5874 35.6457
30.2892 30.1845 28.7968 27.9957 34.5862
30.5048 29.8608 30.0308 34.0719 34.4099
 29.494 31.6338 27.8824 29.5405 34.8576
30.5055 29.8375 29.2758 22.8501  34.014
  30.36 30.4784 28.8467 27.3625 35.9288
31.7188  31.247  29.903 29.5518  34.265
30.6446 30.3849  30.498 22.6991 37.1089
30.7767 29.8757 30.4516 17.1393 35.0314
 30.236 31.6151 29.3026 28.6516  35.384
30.0472 30.5173 30.2615 20.7127 33.9244
32.4251 28.6171 30.2113 24.7056 34.9963
 31.576 30.0331 30.4431 32.1336 35.4817
30.8119 28.5107 28.9498 21.6478 36.9327
30.4198 28.3969 29.2458 37.3764 36.0601
29.3261 29.5718 30.5745  9.2297 32.8082
30.6233 30.7967 29.5454 18.3765 35.2052
30.7461 30.6534 30.4135  15.904 33.7022
29.8988 29.2781 29.1864 19.2224  33.773
29.2561 29.5302 29.7627 26.8728 35.8769
28.4207 29.0103 31.3096  30.713  33.582
31.7559 27.8061 30.1212 23.5047 35.5599
30.9328 29.8475 30.7484  28.921 34.3151
29.8398 30.3801 31.1302 18.1472 35.2328
31.8515 29.7389 30.4373 29.0533 35.9268
29.6277 29.9713 30.3546 32.4789 35.6797
30.6708 29.7641 29.1292 26.7481  34.987
29.7424 29.0867  30.793 24.2668 35.9991
30.8766 30.2535 29.2418 28.7264 35.1034
28.0147 28.6618 30.0853 27.8356 36.6416
29.4194 29.4528 28.7819   17.24 37.0315
30.1696 29.7934 31.0305 30.2822 35.5086
30.3104 29.2161 30.6963 17.9389 32.5678
28.7904  30.264 31.2179 21.9917 34.5665
31.6944 30.2024 31.3138 27.3838  33.775
30.8803 29.0943 29.4704 16.6216 34.8813
  29.17 29.0167 30.3228 25.7179 35.5469
31.4029 31.5202 29.4777 18.4571 33.6237
30.3522 29.8902 29.9043 23.1244 35.0909
30.0542 30.7669 29.7202 23.6166 36.4031
31.4412 30.9068 29.8206 24.7251 35.1737
29.6839 27.7919 28.9747 18.1529 35.8961
32.0005 30.6759 30.7884 24.7754 35.4782
28.5618 28.5956 32.3471 22.9042 33.6713
30.9534  30.907  29.065 25.1801 34.0788
30.1173 30.2626  31.683 24.5767 33.7066
31.1988  30.299 30.1602 32.1962  35.487
30.7579 28.9813 29.8477 27.9711 34.6497
29.7947 29.4777  30.085 27.8301   34.85
29.2154 28.4802 30.8354 23.7658 34.3638
30.8818  31.425 28.3753 27.8953 34.8886
30.1043 30.1827 30.8411 22.7436 35.9412
30.9902 29.7299 31.1783 24.7261 35.6529
29.0213   30.42 29.8625 14.2801 36.4844
29.1248 29.9652  29.841 29.7556 35.2071
30.6581 31.1589 30.5299 22.3302 34.6406
30.3147 29.7958 29.3014 37.8297 34.8287
29.9521 29.9753 29.8984 20.4098 35.3914
28.6111 29.6172 29.1854 31.8283 35.8264
28.6184 29.4053 31.8931 25.4011 35.0128
30.0969 30.1913 30.3867 34.9703 35.3137
27.5115 30.8088 27.3554 23.0223 35.6794
28.9923 29.4433 31.0543 19.5321 35.8843
29.1315 29.8357   30.02 11.8417 34.4475
31.3573 28.5652 30.0398 21.7743 32.4238
29.6194 30.1307 29.6111 16.2663 35.3675
28.7918 28.6398 27.0826 21.9216 35.6414
30.9322 30.8931 29.0428 27.2296 34.0485
32.1392  30.746 29.1118  32.089 35.4212
29.7073 30.0404  31.676 26.0886 34.4818
30.9996 28.8203 29.7857 33.4447 34.5787
29.2624  27.625 29.3231 22.1901 34.0768
31.0828 31.7666 31.1737 24.2157 34.1594
31.1917 29.8067 31.9265 37.8575 35.1614
29.2224 28.9847 31.6424 24.5438 35.6466
31.6024 28.6931 30.8823 31.9817 35.2493
30.5504 29.7785 28.6363 25.8838 32.6208
31.2558 29.7485 29.9658 23.5051 35.4086
30.5512 30.1949 29.6294 29.5795  34.733
30.4479 29.5423 29.4916 27.5329 36.2518
32.0258 30.8273 29.5136 23.9885 35.1413
31.1221 30.9872 32.0081    23.1 34.0137
  29.39  30.929 28.2233 25.5221 33.7568
31.3642   29.47 31.1924 18.1587 34.9484
31.3095  30.326 29.8127 18.0112 33.3537
33.4706 30.1333 31.0476 29.3234 35.3016
31.6655 30.8749 29.6221  25.712 36.4556
29.9693 30.3233 30.3997 26.7685 33.8264
31.4451 30.3648 31.0363 30.7673 36.2872
29.7252 28.8549 30.5816  27.997 36.3837
29.3021 28.8301 27.9967 22.1401 33.1522
 30.229 29.3235 30.1577 17.4904 35.9155
29.4958 29.8908 30.2742  21.413 35.9108
30.2791 28.2679 29.8372  29.673 37.2912
29.7301 30.5859 29.9812 33.0989 35.2319
29.3598 28.2506  30.082  35.198 34.1902
31.5014 30.2164 30.6315 25.3675 35.0416
  30.42 30.3768 30.0008 27.5982 35.9392
30.3649 30.0937 29.0851 28.8824 34.2677
 30.755 30.3487 29.5885 27.1259 34.6614
30.4528 30.9384 29.1096 12.5984   38.06
31.4506 31.6971 28.9518 24.6878 35.2641
31.5711 29.0934  31.298 32.0098 34.2082
30.7606 32.1869 29.0766 16.5954 37.1487
29.6512 29.2834 31.5686 20.8505 33.9502
31.6832 31.1868 26.7352 22.5578 37.5498
  31.14 29.1221 29.4547 25.8137 36.6505
29.2292 31.2249 31.9611 17.1982 34.2558
30.5389  29.959 30.0945 21.5093 33.7813
28.8693 28.6814 29.7083 16.7335 34.8556
29.0178 29.4163 31.9366 31.8261 35.2141
29.4137 31.2344  29.359 30.8607 35.9474
30.1917 29.9002 30.5542 21.8934 35.2878
29.6181 30.4293 28.9039 38.1468 33.8623
28.8533 31.0413 29.8505 36.2107 35.1294
29.9264 30.5444 31.7864 23.1891 34.0425
29.2013 31.1925 29.0029 21.2921 34.4067
30.1611 29.4372 29.5887 26.6952 36.6084
29.3479  31.031 28.6516 32.6502 35.3313
31.9521 30.7806 31.6915  26.821 37.3294
30.4374 28.9971 30.4623 23.6186  34.685
27.7579 30.8553 27.5868 19.3721 34.8475
29.1615 29.6543 29.8456  27.627 33.4273
30.2958 31.2371 29.5563 22.2256 34.9707
31.1681 27.8049 29.1787 27.0415 33.7149
28.4907 29.5368 30.0054 13.5376 36.2563
30.0364 28.9141  30.308 21.1478 36.0805
31.6517 29.5619 31.6261 26.5877 35.3935
30.5455 29.7129 29.5163 14.7461 34.5016
30.3469 30.6147 29.7021 31.5159 34.8757
 29.959 32.0585 29.1335 25.5138 34.4264
30.8733 28.6312 30.6245 34.5119 34.8608
30.9789 28.9197  28.237 31.9182 35.3442
30.8685 30.7997 32.8254 21.7227 33.5823
30.3406 32.3862 29.7098 25.8435 36.0157
31.1108 29.7429 30.8254 26.8436 36.1569
28.8534 29.7143 28.9535  28.882 35.2451
30.6136   29.49 29.1293 20.9745 34.2352
30.2285 31.0231 29.6583 25.4515 33.4352
28.8442 29.2532  28.712 33.0816 35.6626
29.2093 28.6536 29.9147 21.7361 33.0667
 31.594 29.4073 30.5507 20.9355 35.8238
30.4725 30.4335 28.5357 18.5165 35.3048
30.3593 29.5586 29.5199 22.7346 36.0529
29.0121 29.4233 31.0066 23.5001 34.9466
31.1942 30.5646 30.7387 30.7089 34.5571
28.9434 29.9536 28.2878  28.887 36.1622
29.4193 29.6308 30.0271 24.5413 35.0279
29.5263 28.5659 30.7482 29.9207 36.4079
29.0773 30.7538 30.4222 27.8622 33.7637
29.8809 30.2188 29.4859 28.5857 34.9051
31.3621 29.4404 32.4481 22.9442 34.5446
26.5426   28.35  31.463 20.1375 34.5556
29.0088 30.6326  29.633 20.1458 33.4395
29.0587 30.2753 31.2159 25.2736 35.5069
31.8655 32.5534 29.8492 20.9611 33.3826
26.7895  30.321 31.5538 20.3575  35.807
30.5273 29.2923 30.8321 18.0838 34.7238
29.3555 30.1145 31.3566  24.652 33.9013
28.9711 31.9851 30.6348  19.587 36.2816
31.0805 29.7323 28.4921 23.7679 34.1865
30.5889 30.2302 29.9761 16.5636  33.781
30.1355 31.1741 30.4225  26.734 35.9311
28.7427 31.9322 30.5212 28.5771 34.9672
30.4925 28.8747 31.9182 16.0819 33.8123
28.9041 31.0493  29.757 27.8003 36.6214
 27.905 30.5651 29.1632 20.4521 34.6739
29.5851 29.5276 30.1342   17.12 35.3169
30.1544 31.2209 30.2687  22.564 34.3068
31.6442 29.8579 30.6129 26.8594 34.4647
31.0516 29.7101  28.612 31.0421 34.5964
30.5613 28.0853 30.6385 23.1887 34.5129
30.2709  30.806  31.041 32.5081 34.3901
30.7431 28.9994 29.7074 26.0219 35.2077
31.2354 31.5282 30.2487 26.8555 34.3192
32.4851 31.3995 30.4509 25.5775 34.1002
27.8259 27.9961 29.6832 38.2873  35.279
30.8118 28.3895 30.4666 21.9859 34.6661
29.8593 30.5997 28.1409 21.0301 34.6579
29.6914 29.0485 30.2174 27.0977 35.3971
30.6527 30.9577 30.5263 26.8332 36.5347
 28.265 29.9711  28.676 20.4343 33.9806
29.5849  30.173 29.6152 25.7362 35.0907
28.7518 29.3782 29.5195 31.0823 34.2678
28.7024 29.5561 30.9907 21.2385  34.875
30.9938 28.5719 30.5831 27.3924 34.7524
29.8522 29.6248 30.3449 29.6047 35.0776
28.2416 30.5399      31 24.6998 35.1838
32.1094 29.5783 28.4496 26.7208 35.0713
31.2317 29.4303 28.6128 11.4593 34.0137
31.0936 29.1775 30.2524 22.6851 35.2386
 29.716 28.5101 29.9801 24.1232 35.1437
29.4776 29.6508 29.6273 27.9722 36.8444
30.6157 29.2672 29.3312 32.6386 34.5352
29.4152 30.0009 29.8997 22.6762 36.3451
28.7589 29.6924 30.4349 26.1377 35.9125
29.1092 30.5917 29.3158  20.101 35.3532
30.7582   28.74 30.7849 24.8598 33.3976
30.9211 29.2628 30.4674   23.59 33.6924
29.8368 31.1235 30.3429 28.1223 36.4724
31.0507 31.0297 31.4465 14.9685 35.4168
30.6676  29.693 27.9926  33.897 37.5158
30.2488 29.7335 29.0204 26.0749  35.768
 32.167 29.2382 28.8859  28.298 37.1447
29.9338 29.5681 30.2623 27.1939 35.3305
30.1082 30.6971 31.0144 26.2693 34.1817
29.9524 31.4989 28.8878 22.8001 35.7102
 27.884 30.7126 30.4816 28.6301 34.6045
30.1864 29.3526  30.029 17.8087 34.1617
29.4515 28.4496 28.9192 22.9116 35.4941
30.7152 30.5855 30.4836 29.0507  36.433
30.1669  28.093 30.5181  30.007  34.698
30.2518 30.4027 31.3124 24.1768 35.4667
28.8989  32.075  29.919 16.7827 33.5351
30.3302 29.6627 29.6082 18.3684 33.0143
30.6542 32.7301    29.6 24.3226  36.555
30.2797 30.8641 31.3421 15.3728 36.2916
29.3183 29.1845 28.2605 30.2389  33.581
 30.784 29.0475  30.385 35.1223 35.3733
31.1776  29.297 31.3575  20.909 36.2635
31.2433 29.3043 30.7349 25.6471 34.4973
30.2665 29.4785 29.1528 21.4578 35.2631
30.2735 30.1721 29.3329 19.7481 36.9217
30.8181 30.7096 31.2043 32.8323 34.7252
31.4235  29.778 28.5587 21.4647 35.1995
29.9264 29.7174 29.1995 15.3524 34.1689
30.3037 30.7932 29.2618 25.4505 37.2978
28.5548 29.3321 30.4294 28.7664 34.7051
30.5418 27.6458 30.6101 26.4996 35.0312
29.1737 30.0875 31.8566 35.2515 35.6327
31.0636 29.3955 31.4872 26.4729 34.3789
29.3771 31.3594 28.7334 28.4178 35.7759
30.3841 28.5632 29.3647 21.0002 35.8325
29.9479 28.4031 30.8222 23.2712 34.5219
29.5634 30.1037   29.89 28.3383  34.658
30.4375 29.1057 31.3962 32.6803 34.6441
 28.726 29.1718 28.9062 16.3009 34.3668
 31.061 31.5029 29.9629 21.4973 34.5777
29.5176 29.9796  30.064  31.313 36.6043
30.2451  27.907 29.0882 30.8909 35.9924
30.9343 29.3416 29.1155 27.1999 36.2329
31.4181 30.2658 29.8235 27.0873 35.3416
30.0425 29.4515  30.382 26.7829 36.1865
30.0113 30.5176 30.1575  21.554 35.2785
